movie_id,movie_title,year,runtime,genres,primary_genre,ave_rating,num_votes,director_id,director_name,writers_id,writers_name
tt7378040,Die Kathedrale der neuen Gefühle,2006,60,"Animation,Sci-Fi",Animation,5.8,29,nm0372919,Helmut Herbst,"['nm0372919', 'nm0943605']","['Helmut Herbst', 'Klaus Wyborny']"
tt0981316,Nankinskiy peyzazh,2006,101,Romance,Romance,6.3,42,nm0748194,Valeri Rubinchik,['nm2590181'],['Andrei Bychkov']
tt1068679,White Room,2006,72,Drama,Drama,4.5,32,nm0756836,Hisashi Saito,"['nm2116827', 'nm2422381']","['Kiyoshi Shigematsu', 'Naoko Nishida']"
tt5930924,Shuvaa,2006,106,"Drama,Romance",Drama,7.8,135,nm2612251,Chashi Nazrul Islam,"['nm0007173', 'nm2637753', 'nm2610187', 'nm7826364']","['Rabindranath Tagore', 'Momtazuddin Ahmed', 'Wakil Ahmed', 'Josna Kazi']"
tt5986186,Ask Beklemez,2006,90,Drama,Drama,2.6,22,nm0347890,Aram Gülyüz,['nm1073898'],['Yasemen Zorlu']
tt0851578,Paprika,2006,90,"Animation,Drama,Fantasy",Animation,7.7,105918,nm0464804,Satoshi Kon,"['nm0875489', 'nm2008007', 'nm0464804']","['Yasutaka Tsutsui', 'Seishi Minakami', 'Satoshi Kon']"
tt1469288,Mezi námi práteli,2006,82,"Comedy,Drama",Comedy,3.2,22,nm3533543,Vlado Stancel,['nm3533543'],['Vlado Stancel']
tt0850264,Caught Off Tard,2006,50,Comedy,Comedy,7.4,16,nm2370389,Joseph Basile,['nm2370389'],['Joseph Basile']
tt0830872,Budakeszi srácok,2006,105,"Drama,History",Drama,5.7,60,nm0258820,Pál Erdöss,"['nm2262628', 'nm0952015']","['István Kovács', 'Mária Zahora']"
tt0848628,Global Haywire,2006,82,"Animation,History",Animation,6.7,50,nm1347157,Bruce Petty,['nm1347157'],['Bruce Petty']
tt0906743,Forever,2006,95,Documentary,Documentary,7.6,350,nm0393322,Heddy Honigmann,"['nm1018086', 'nm0393322', 'nm1925550']","['Ester Gould', 'Heddy Honigmann', 'Judith Vreriks']"
tt2633694,Anandache Jhaad,2006,145,Drama,Drama,5.9,17,nm0839664,Sanjay Soorkar,['nm8701105'],['Shankar Narayan Navare']
tt1113810,M like Mother,2006,113,Drama,Drama,7.4,5916,nm2202052,Rasool Mollagholi Poor,['nm2202052'],['Rasool Mollagholi Poor']
tt0833407,Aai Shappath..!,2006,134,Drama,Drama,7.3,53,nm0839664,Sanjay Soorkar,"['nm2347429', 'nm0839664', 'nm1242005', 'nm3848378']","['Madhuri Ashirgade', 'Sanjay Soorkar', 'Sanjay Pawar', 'Saumitra']"
tt0832939,Remembering Arthur,2006,90,"Biography,Documentary",Biography,8.7,56,nm0492275,Martin Lavut,['nm0492275'],['Martin Lavut']
tt1373204,Beyond the Lake,2006,87,"Drama,Romance",Drama,6.5,14,nm2767335,Stratos Stasinos,['nm2767335'],['Stratos Stasinos']
tt1020889,The Lighthouse,2006,80,"Drama,War",Drama,6.8,847,nm1748996,Mariya Saakyan,['nm2634606'],['Givi Shavgulidze']
tt3004588,Mata,2006,143,Comedy,Comedy,8.5,359,nm5744563,Guruprasad,['nm5744563'],['Guruprasad']
tt1000102,Kratise me,2006,94,Drama,Drama,5.2,11,nm0726926,Loukia Rikaki,"['nm2458369', 'nm0726926']","['Masoud Amralla Al Ali', 'Loukia Rikaki']"
tt0825348,The Soldier's Star,2006,100,"Drama,History,War",Drama,6.8,142,nm1008541,Christophe de Ponfilly,"['nm0877193', 'nm1008541']","['Rim Turki', 'Christophe de Ponfilly']"
tt0840033,Warden of the Dead,2006,105,Drama,Drama,7.4,205,nm0799479,Ilian Simeonov,['nm0799479'],['Ilian Simeonov']
tt0855877,Il a suffi que maman s'en aille...,2006,92,Drama,Drama,6.8,36,nm0299677,René Féret,['nm0299677'],['René Féret']
tt1409828,Dvoynaya familiya,2006,94,Drama,Drama,7,28,nm2895057,Stanislav Mitin,"['nm2895057', 'nm1937865']","['Stanislav Mitin', 'Dina Rubina']"
tt5289552,Sasanam,2006,154,Drama,Drama,6.5,27,nm0536820,J. Mahendran,['nm0536820'],['J. Mahendran']
tt0856008,Sharkwater,2006,89,Documentary,Documentary,7.8,5084,nm2380267,Rob Stewart,['nm2380267'],['Rob Stewart']
tt0845975,Commediasexi,2006,102,Comedy,Comedy,4.7,604,nm0194920,Alessandro D'Alatri,"['nm0194920', 'nm0638115']","[""Alessandro D'Alatri"", 'Gennaro Nunziante']"
tt0824329,Nincs kegyelem,2006,70,Drama,Drama,7,74,nm0005839,Elemér Ragályi,"['nm2324596', 'nm0005839']","['Elemér Magyar', 'Elemér Ragályi']"
tt0843383,Twilight Dancers,2006,105,Drama,Drama,6,102,nm0158029,Mel Chionglo,['nm0498080'],['Ricky Lee']
tt1071813,Marilyn Mazur: Queen of Percussion,2006,71,Documentary,Documentary,3.3,13,nm0860894,Christian Braad Thomsen,['nm0860894'],['Christian Braad Thomsen']
tt0772153,America: Freedom to Fascism,2006,95,Documentary,Documentary,7.8,2630,nm0751567,Aaron Russo,['nm0751567'],['Aaron Russo']
tt0839969,"Reyna: Ang makulay na pakikipagsapalaran ng ma achucherva, achuchuva, achechenes...",2006,98,Comedy,Comedy,5.6,33,nm1699163,Soxy Topacio,"['nm2465518', 'nm2465367', 'nm2462923', 'nm2077123']","['GB Sampedro', 'Cel Santiago', 'Kay Conlu-Brondial', 'Chito Francisco']"
tt0855869,Down There,2006,78,Documentary,Documentary,6.6,236,nm0001901,Chantal Akerman,['nm0001901'],['Chantal Akerman']
tt2511534,Kamli,2006,90,Drama,Drama,7.5,15,nm1227901,Sastry K.N.T.,['nm1227901'],['Sastry K.N.T.']
tt1675179,O Homem Pode Voar,2006,75,"Biography,Documentary",Biography,7.7,15,nm2308781,Nelson Hoineff,"['nm2308781', 'nm3959654']","['Nelson Hoineff', 'Henrique Lins de Barros']"
tt0776201,Who Was Kafka?,2006,98,Documentary,Documentary,6.8,59,nm0227544,Richard Dindo,"['nm0227544', 'nm6147030']","['Richard Dindo', 'Sarah Dindo']"
tt2670314,Hardcore Chambermusic,2006,72,Documentary,Documentary,6.3,7,nm0509540,Peter Liechti,['nm0509540'],['Peter Liechti']
tt0821554,Legit,2006,90,Drama,Drama,3.6,76,nm0093008,James W. Boinski,"['nm0093008', 'nm2305276', 'nm2308530']","['James W. Boinski', 'John Stemberg', 'Richard Strimer']"
tt0844455,Leben und Sterben in Castrop-Rauxel,2006,90,Documentary,Documentary,7.3,15,nm1190971,Bernd Schaarmann,['nm1190971'],['Bernd Schaarmann']
tt0996640,Dying in Athens,2006,103,"Drama,Musical,Romance",Drama,4.9,196,nm0659057,Nikos Panayotopoulos,['nm0659057'],['Nikos Panayotopoulos']
tt1183716,Devi Maa,2006,134,Fantasy,Fantasy,7.2,24,nm1167163,Ramanarayanan,['nm3917314'],['Shiv Kumar']
tt6588092,Man Laksa,2006,110,"Comedy,Musical,Romance",Comedy,7.4,85,nm1672174,Mamat Khalid,['nm1672174'],['Mamat Khalid']
tt5531702,Ayna,2006,140,"Drama,Romance",Drama,6.9,17,nm0159337,Kabori Sarwar,"['nm0159337', 'nm2073970']","['Kabori Sarwar', 'Akhtaruzzaman']"
tt0788256,Contract,2006,98,Drama,Drama,6.9,40,nm0523769,Xuechang Lu,"['nm2215881', 'nm0523769']","['Xiangdong Gong', 'Xuechang Lu']"
tt0876532,Some Widows of Noirmoutier,2006,69,Documentary,Documentary,6.9,114,nm0889513,Agnès Varda,['nm0889513'],['Agnès Varda']
tt0892113,Waris Shah: Ishq Daa Waaris,2006,138,"Drama,History",Drama,7.7,262,nm1277085,Manoj Punj,['nm0762779'],['Suraj Sanim']
tt0792948,The Exterminating Angels,2006,100,"Drama,Fantasy",Drama,5.4,3515,nm0109885,Jean-Claude Brisseau,['nm0109885'],['Jean-Claude Brisseau']
tt0874953,Más allá del espejo,2006,112,Documentary,Documentary,7.6,49,nm0430286,Joaquim Jordà,"['nm0430286', 'nm1735359']","['Joaquim Jordà', 'Laia Manresa']"
tt1092081,Le opere e i giorni,2006,115,"Drama,Fantasy,Horror",Drama,5.6,13,nm0110465,Franco Brocani,['nm0110465'],['Franco Brocani']
tt3311126,Myortvoye pole,2006,112,"Drama,War",Drama,6,29,nm0033240,Aleksandr Aravin,"['nm0033802', 'nm6063879']","['Stanislav Arkhipov', 'Maksim Ivanov']"
tt0868987,An American Letter,2006,45,War,War,6.4,11,nm1836494,Michael O'Connor,['nm1836494'],"[""Michael O'Connor""]"
tt0794280,The Youth of Kamiya Etsuko,2006,111,"Drama,Romance,War",Drama,7.4,87,nm0475879,Kazuo Kuroki,"['nm0475879', 'nm1656314', 'nm2246914']","['Kazuo Kuroki', 'Masataka Matsuda', 'Hideki Yamada']"
tt2177609,Kushat podano!,2006,85,Comedy,Comedy,6.9,171,nm3122104,Maksim Papernik,['nm3305952'],['Volodymyr Zelenskyy']
tt3732160,Shahji Ki Advice,2006,73,Comedy,Comedy,8.2,35,nm0080377,Jaspal Bhatti,['nm0080377'],['Jaspal Bhatti']
tt0964003,"Vdokh, vydokh",2006,86,Drama,Drama,5.7,180,nm0245857,Ivan Dykhovichnyy,"['nm0245857', 'nm0596208', 'nm1436795']","['Ivan Dykhovichnyy', 'Vladimir Moiseenko', 'Aleksandr Novototskiy-Vlasov']"
tt0794297,Inugami-ke no ichizoku,2006,134,"Drama,Mystery,Thriller",Drama,6.3,445,nm0406728,Kon Ichikawa,"['nm0406728', 'nm0383025', 'nm0651487', 'nm0948391']","['Kon Ichikawa', ""Shin'ya Hidaka"", 'Norio Osada', 'Seishi Yokomizo']"
tt1789833,Marco Polo's Shangri-La,2006,90,Documentary,Documentary,9.2,8,nm0623855,Chris D. Nebe,['nm0623855'],['Chris D. Nebe']
tt1198148,Yalan,2006,90,Drama,Drama,7.3,26,nm0044317,Ramiz Azizbayli,['nm2947372'],['Orkhan Fikratoglu']
tt0777932,The Mamiya Brothers,2006,119,"Comedy,Drama,Romance",Comedy,6.4,251,nm0605741,Yoshimitsu Morita,"['nm0251152', 'nm0605741']","['Kaori Ekuni', 'Yoshimitsu Morita']"
tt0965212,Nosht i den,2006,115,Drama,Drama,7.6,16,nm0472353,Krassimir Kroumov,['nm0472353'],['Krassimir Kroumov']
tt0864829,El malogrado amor de Sebastián,2006,78,Drama,Drama,5.6,53,nm0379445,Jaime Humberto Hermosillo,"['nm1984033', 'nm0379445']","['Luis Gonzalez de Alba', 'Jaime Humberto Hermosillo']"
tt0863091,Mukhsin,2006,95,"Comedy,Drama,Family",Comedy,7.3,528,nm1379108,Yasmin Ahmad,['nm1379108'],['Yasmin Ahmad']
tt0796950,El Benny,2006,132,"Drama,Musical",Drama,7.8,86,nm0844987,Jorge Luis Sánchez,"['nm2254638', 'nm0844987']","['Abrahán Rodríguez', 'Jorge Luis Sánchez']"
tt4131140,El Mágico,2006,95,"Biography,Documentary",Biography,6.6,10,nm6854217,Camilo Martin,['nm6854217'],['Camilo Martin']
tt0796979,O Fim e o Princípio,2006,110,Documentary,Documentary,7.7,205,nm0184202,Eduardo Coutinho,['nm0184202'],['Eduardo Coutinho']
tt0765263,Un ami parfait,2006,106,"Crime,Mystery,Romance",Crime,5.5,275,nm0320929,Francis Girod,"['nm1027056', 'nm0320929', 'nm0840027']","['Philippe Cougrand', 'Francis Girod', 'Martin Suter']"
tt0778051,Shanghai Lunba,2006,107,"Drama,Romance",Drama,6,28,nm1011907,Xiaolian Peng,['nm1011907'],['Xiaolian Peng']
tt0884003,Las alas de la vida,2006,90,Documentary,Documentary,7.9,107,nm0133897,Antoni P. Canet,"['nm0133897', 'nm2424870', 'nm2423957', 'nm0325529', 'nm0973271']","['Antoni P. Canet', 'Carmen Font', 'Xavi García-Raffi', 'Jorge Goldenberg', 'Francesc J. Hernàndez']"
tt0936504,Xuxa Twins,2006,82,"Action,Drama,Family",Action,2.3,324,nm0273084,Jorge Fernando,"['nm0273084', 'nm0871244', 'nm1104115']","['Jorge Fernando', 'Patricya Travassos', 'Flávio de Souza']"
tt0932675,True False Passport,2006,55,Documentary,Documentary,7,126,nm0000419,Jean-Luc Godard,['nm0000419'],['Jean-Luc Godard']
tt0760185,The Slanted Screen,2006,60,Documentary,Documentary,7.3,263,nm1168719,Jeff Adachi,['nm1168719'],['Jeff Adachi']
tt0881961,What Goes Around...,2006,89,"Comedy,Drama,Romance",Comedy,8.1,41,nm1407620,Rod Pitts,"['nm1688196', 'nm1407620']","['Nazeeh Majeed', 'Rod Pitts']"
tt0760307, Before the Music Dies ,2006,95,"Documentary,Music",Documentary,7.6,484,nm2149740,Andrew Shapter,"['nm2149740', 'nm2150012']","['Andrew Shapter', 'Joel Rasmussen']"
tt2008619,Romania! Romania!,2006,58,Documentary,Documentary,9.2,9,nm0300168,Radu Gabrea,['nm0300168'],['Radu Gabrea']
tt0889188,Francisco de Miranda,2006,105,History,History,6.1,81,nm0753858,Diego Rísquez,['nm1046369'],['Leonardo Padrón']
tt0762099, Talking with A Shadow ,2006,92,"Documentary,Drama",Documentary,5,34,nm0801521,Khosrow Sinai,"['nm2172190', 'nm0801521']","['Habib Ahmad Zadeh', 'Khosrow Sinai']"
tt0780183,ZA 05. Lo viejo y lo nuevo,2006,77,Documentary,Documentary,8,7,nm0083767,Fernando Birri,"['nm0083767', 'nm0305651', 'nm0305781', 'nm0784395']","['Fernando Birri', 'Julio García Espinosa', 'Gabriel García Márquez', 'Orlando Senna']"
tt0889222,Sounds of Sand,2006,96,Drama,Drama,7.3,567,nm0405578,Marion Hänsel,"['nm2601147', 'nm0405578']","['Marc Durin-Valois', 'Marion Hänsel']"
tt0930085,Olé,2006,104,Comedy,Comedy,3,727,nm0889402,Carlo Vanzina,"['nm0889402', 'nm0889403']","['Carlo Vanzina', 'Enrico Vanzina']"
tt1579965,Kitakitalu,2006,150,"Comedy,Drama",Comedy,6,272,nm0004466,E.V.V. Satyanarayana,['nm2990574'],['Nivas']
tt3528060,Enemies with Benefits Vol. 1,2006,92,Comedy,Comedy,7.2,16,nm0238489,Rossella Drudi,['nm0238489'],['Rossella Drudi']
tt1239321,A Football Star Called Divine: Life and Work of Ademir da Guia,2006,81,Documentary,Documentary,7.2,27,nm0276927,Penna Filho,"['nm0276927', 'nm3047745']","['Penna Filho', 'Cláudio Schuster']"
tt0781533,My Name Is Juani,2006,91,"Comedy,Drama",Comedy,5.1,1457,nm0000940,Bigas Luna,"['nm0000940', 'nm2975616']","['Bigas Luna', 'Carmen Chaves']"
tt1202377,"Zavis, knize pornofolku pod vlivem Griffithovy Intolerance a Tatiho Prazdnin pana Hulota aneb Vznik a zanik Ceskoslovenska (1918-1992)",2006,147,Documentary,Documentary,6.6,14,nm0882899,Karel Vachek,['nm0882899'],['Karel Vachek']
tt6714972,The Birth of a Band,2006,67,Documentary,Documentary,7.8,15,nm0503635,Murray Lerner,['nm0503635'],['Murray Lerner']
tt0877677,Il peggio di noi,2006,88,Documentary,Documentary,8,8,nm0757548,Corso Salani,['nm0757548'],['Corso Salani']
tt1621165,Bellavista,2006,117,Documentary,Documentary,8.3,12,nm1396631,Peter Schreiner,"['nm3848662', 'nm1396631']","['Giuliana Pachner', 'Peter Schreiner']"
tt0944184,Ammahit phitsawat,2006,105,"Crime,Thriller",Crime,4.7,82,nm1033693,Sarunyu Wongkrachang,['nm1033693'],['Sarunyu Wongkrachang']
tt12629140,Blutrausch - Gefangen im Haus des Grauens,2006,80,Horror,Horror,4,6,nm3329681,Stefan Svahn,['nm3329681'],['Stefan Svahn']
tt1045857,The Lost Briefcase,2006,120,Drama,Drama,5.7,23,nm2682801,Richard Oh,['nm2682801'],['Richard Oh']
tt0871886,S@motnosc w sieci,2006,124,"Drama,Romance",Drama,4,743,nm0010627,Witold Adamek,"['nm0010627', 'nm3251839']","['Witold Adamek', 'Janusz L. Wisniewski']"
tt0862943,Crickets,2006,102,Drama,Drama,6,72,nm0031888,Shinji Aoyama,"['nm2027908', 'nm0412537']","['Motohiro Hatanaka', 'Ryô Iwamatsu']"
tt0808240,Turks in Space,2006,110,"Action,Comedy,Sci-Fi",Action,1.5,16945,nm0862605,Kartal Tibet,['nm2274201'],['Murat Boyacioglu']
tt6113124,Ocharovanie zla,2006,275,"Drama,History",Drama,5,23,nm0440397,Mikhail Kozakov,"['nm0097180', 'nm0234483', 'nm0440397']","['Aleksandr Borodyanskiy', 'Nikolay Dostal', 'Mikhail Kozakov']"
tt1159538,"Jaap Hillenius, poging om dichterbij te komen",2006,93,Documentary,Documentary,6.4,6,nm0385450,Kees Hin,"['nm0385450', 'nm2878118']","['Kees Hin', 'Bauke Marinus']"
tt0858454,Lakhmet ras,2006,96,"Adventure,Comedy,Family",Adventure,3.5,459,nm2387350,Ahmed Elbadry,['nm4887430'],['Ahmed Abdalla']
tt0856831,Çinliler Geliyor,2006,98,Comedy,Comedy,3.4,399,nm0006703,Zeki Ökten,['nm0022856'],['Fatih Altinoz']
tt0810074,Gumby Dharma,2006,72,Documentary,Documentary,7.1,63,nm0545530,Robina Marchesi,['nm0545530'],['Robina Marchesi']
tt2046164,"Zdravstvuyte, my vasha krysha",2006,96,Comedy,Comedy,6.1,131,nm1515581,Vitaliy Mukhametzyanov,"['nm3576575', 'nm1515581', 'nm1515842', 'nm1515889', 'nm4596419']","['Vadim Golovanov', 'Vitaliy Mukhametzyanov', 'Yuriy Patrenin', 'Nikolay Petrov', 'Igor Troshchenko']"
tt0776807,Teenage Wasteland,2006,67,Drama,Drama,6.5,36,nm2096009,Andrew Jones,['nm2096009'],['Andrew Jones']
tt0768200,Im Glück. Neger,2006,87,Documentary,Documentary,5.4,6,nm0374656,Thomas Heise,['nm0374656'],['Thomas Heise']
tt0897414,Crveno i crno,2006,70,Drama,Drama,8.2,40,nm0784186,Zeljko Senecic,['nm0784186'],['Zeljko Senecic']
tt0810470,Vana daami visiit,2006,99,Drama,Drama,5.5,102,nm0059958,Roman Baskin,"['nm0246959', 'nm0704664', 'nm0059958']","['Friedrich Dürrenmatt', 'Ilmar Raag', 'Roman Baskin']"
tt0968273,Le flame del paradis,2006,95,Drama,Drama,6.5,13,nm0256488,Luciano Emmer,['nm0256488'],['Luciano Emmer']
tt0813385,The Lottery of the Sea,2006,180,Documentary,Documentary,6.8,8,nm2292713,Allan Sekula,['nm2292713'],['Allan Sekula']
tt0816207,Lover Other,2006,55,"Biography,Documentary,Drama",Biography,7,73,nm0358430,Barbara Hammer,['nm0358430'],['Barbara Hammer']
tt0816231,Song of Goodbye,2006,119,Drama,Drama,5.8,35,nm0541244,Nobuhiko Ôbayashi,"['nm2296402', 'nm0590903', 'nm0541244']","['Shozo Ise', 'Chûkon Minami', 'Nobuhiko Ôbayashi']"
tt0819777,Jigyaasa,2006,147,Drama,Drama,3.8,286,nm2312263,Faisal Saif,"['nm2310278', 'nm2312263']","['Mehmood Ali', 'Faisal Saif']"
tt1051815,Hostage,2006,92,Drama,Drama,7.8,40,nm0474593,Eldar Kuliyev,"['nm0474593', 'nm1987197']","['Eldar Kuliyev', 'Natig Rasulzade']"
tt0860355,Amor,2006,94,"Drama,Romance",Drama,5.2,8,nm0379445,Jaime Humberto Hermosillo,['nm0898132'],['Arturo Villaseñor']
tt0807747,Sea Without Exit,2006,121,"Drama,War",Drama,6.2,176,nm0765767,Kiyoshi Sasabe,"['nm1887887', 'nm0945282', 'nm0866676']","['Hideo Yokoyama', 'Yôji Yamada', 'Motofumi Tomikawa']"
tt0857233,"Mein Freund, der Mörder",2006,90,Documentary,Documentary,7.7,22,nm0281538,Peter Fleischmann,['nm0281538'],['Peter Fleischmann']
tt0810071,Dublerzy,2006,110,"Action,Comedy",Action,3.8,303,nm0956041,Marcin Ziebinski,"['nm7957569', 'nm1476014']","['Piotr Rossenberg', 'Tomasz Wojtczuk']"
tt0805324,Thicker Than Water,2006,90,Drama,Drama,6.2,187,nm0038604,Árni Ólafur Ásgeirsson,"['nm0367885', 'nm4852341', 'nm0038604']","['Denijal Hasanovic', 'Jón Atli Jónasson', 'Árni Ólafur Ásgeirsson']"
tt0805188,Marilena from P7,2006,48,"Drama,Fantasy",Drama,7.8,2100,nm0625904,Cristian Nemescu,"['nm1416291', 'nm0625904', 'nm1994414', 'nm1277847']","['Liviu Mãrghidan', 'Cristian Nemescu', 'Andreea Valean', 'Tudor Voican']"
tt0803883,Nuzhat al-Fuad,2006,104,Drama,Drama,6.2,22,nm0623545,Judd Ne'eman,"['nm1231439', 'nm0623545', 'nm0707872']","['Daniel Avitzur', ""Judd Ne'eman"", 'Shirley Ram-Amit']"
tt0806163,The Quietest Sound,2006,75,Drama,Drama,8.3,29,nm1908386,James Vculek,['nm1908386'],['James Vculek']
tt1002760,Two in One,2007,124,"Comedy,Drama",Comedy,6.6,343,nm0613645,Kira Muratova,"['nm0326716', 'nm0514852']","['Yevgeni Golubenko', 'Renata Litvinova']"
tt0918645,Left for Dead,2007,84,"Action,Drama,Horror",Action,3.2,1293,nm0089502,Albert Pyun,['nm2482786'],['Chad Leslie']
tt0796335,Molière,2007,120,"Biography,Comedy",Biography,7.1,6713,nm1016687,Laurent Tirard,"['nm1016687', 'nm0897065']","['Laurent Tirard', 'Grégoire Vigneron']"
tt1002581,Argentina latente,2007,120,Documentary,Documentary,7.4,177,nm0812625,Fernando E. Solanas,['nm0812625'],['Fernando E. Solanas']
tt0990433,A Love Story,2007,117,"Drama,Romance",Drama,6.5,187,nm0209853,Maryo J. de los Reyes,['nm2259635'],['Vanessa R. Valdez']
tt1314720,Biz qayidacagiq,2007,82,Drama,Drama,7.6,24,nm0441043,Elkhan Qasimov,['nm1987197'],['Natig Rasulzade']
tt1233606,Secrets of the Silk Road,2007,90,Documentary,Documentary,8.1,15,nm0623855,Chris D. Nebe,['nm0623855'],['Chris D. Nebe']
tt0839764,Confessions of a Gambler,2007,88,Drama,Drama,7,40,nm2341709,Rayda Jacobs,['nm2341709'],['Rayda Jacobs']
tt0813531,Le deal,2007,91,"Comedy,Crime",Comedy,5.4,47,nm0006620,Jean-Pierre Mocky,"['nm0006620', 'nm0749183']","['Jean-Pierre Mocky', 'André Ruellan']"
tt0834904,Curse of Alcatraz,2007,100,Horror,Horror,2.4,500,nm0957169,Daniel Zirilli,"['nm1680384', 'nm2791515', 'nm0957169']","['D. Glase Lomond', 'Doyle Sigerson', 'Daniel Zirilli']"
tt3084244,Vbyvstvo u Zymoviy Yalti,2007,97,Crime,Crime,4.9,11,nm0613635,Aleksandr Muratov,['nm0613635'],['Aleksandr Muratov']
tt0923869,United Red Army,2007,190,"Crime,Drama",Crime,7.1,930,nm0906709,Kôji Wakamatsu,"['nm2486847', 'nm0906709']","['Masayuki Kakegawa', 'Kôji Wakamatsu']"
tt1236443,Shekspiru i ne snilos,2007,104,Comedy,Comedy,4.7,88,nm1626532,Aleksey Zernov,['nm1626532'],['Aleksey Zernov']
tt1087850,Ghutan,2007,126,"Drama,Horror,Romance",Drama,5.4,73,nm0708913,Shyam Ramsay,['nm2746686'],['Ashwin Bharti']
tt3811584,Ritam rock plemena - od Uragana do Urbana,2007,86,"Documentary,Music",Documentary,6.8,7,nm1069864,Bernardin Modric,['nm6576929'],['Koraljko Pasaric']
tt0781435,The Duchess of Langeais,2007,137,"Drama,Music,Romance",Drama,6.5,1493,nm0729626,Jacques Rivette,"['nm0094726', 'nm10535179', 'nm0051304', 'nm0729626']","['Pascal Bonitzer', 'Christine Laurent', 'Honoré de Balzac', 'Jacques Rivette']"
tt0997183,Switching - Goodbye Me,2007,120,Drama,Drama,6.8,327,nm0541244,Nobuhiko Ôbayashi,"['nm0411110', 'nm0447814', 'nm0590903', 'nm0619826', 'nm0945528', 'nm0541244']","['Fumio Ishimori', 'Wataru Kenmochi', 'Chûkon Minami', 'Tadashi Naitô', 'Hisashi Yamanaka', 'Nobuhiko Ôbayashi']"
tt2831562,Rita Cadillac: The Lady of the People,2007,77,"Biography,Documentary",Biography,6.5,81,nm0893410,Toni Venturi,"['nm0990876', 'nm0893410']","['Daniel Chaia', 'Toni Venturi']"
tt1186801,Greetings,2007,72,Horror,Horror,3.9,102,nm0171829,Kenneth Colley,['nm0171829'],['Kenneth Colley']
tt1010343,Reyting Kasabasi,2007,78,Comedy,Comedy,5,33,nm0456241,Levent Kirca,"['nm0119457', 'nm1642501']","['Umur Bugay', 'Mehmet N. Karaca']"
tt1814609,...Et tremble d'être heureux,2007,104,Drama,Drama,6.9,10,nm0891580,Paul Vecchiali,['nm0891580'],['Paul Vecchiali']
tt1064963,Black Horses,2007,98,Drama,Drama,5.7,151,nm0759685,Ljubisa Samardzic,"['nm0560538', 'nm0590503']","['Tony Matulic', 'Djordje Milosavljevic']"
tt1107828,Korolyov,2007,130,"Biography,Drama",Biography,5.2,102,nm0438671,Yuriy Kara,['nm0438671'],['Yuriy Kara']
tt0940651,Americans at the Black Sea,2007,100,Comedy,Comedy,2.2,1558,nm0862605,Kartal Tibet,"['nm2131780', 'nm1143944']","['Kubilay Tunçer', 'Turan Yavuz']"
tt1764360,Hicran Sokagi,2007,134,"Drama,Romance",Drama,3.3,124,nm0960106,Safa Önal,['nm0960106'],['Safa Önal']
tt2776964,Skare,2007,83,Horror,Horror,5.2,85,nm0614543,Michael J. Murphy,['nm0614543'],['Michael J. Murphy']
tt0884805,Pars: Operation Cherry,2007,145,"Action,Crime,Drama",Action,5.9,2045,nm0801543,Osman Sinav,"['nm0801543', 'nm2173250']","['Osman Sinav', 'Aybars Bora Kahyaoglu']"
tt1210347,Kamen Rider Den-O: I'm Born!,2007,69,"Action,Adventure,Comedy",Action,6.4,168,nm0619103,Takao Nagaishi,"['nm0411127', 'nm1639992']","['Shotaro Ishinomori', 'Yasuko Kobayashi']"
tt1067571,Casa,2007,87,"Romance,Thriller,War",Romance,8.1,32,nm1189282,Deo Fajardo Jr.,['nm2797546'],['Digna Fabian']
tt1228751,Sakhi,2007,140,Drama,Drama,6.9,43,nm0839664,Sanjay Soorkar,"['nm0707310', 'nm3001917']","['Gautam Rajadhyaksha', 'Yogesh Khadikar']"
tt0819798,True Miracle,2007,107,"Drama,Mystery,Romance",Drama,6.1,98,nm0634205,Lukas Nola,['nm0634205'],['Lukas Nola']
tt1196608,Chytte doktora,2007,93,Comedy,Comedy,5.2,118,nm0230946,Martin Dolenský,"['nm0230946', 'nm0875716']","['Martin Dolenský', 'Daniel Tucek']"
tt1341779,Rud i Sem,2007,95,"Comedy,Crime,Romance",Comedy,5.8,105,nm1109353,Grigoriy Gyardushyan,"['nm1109353', 'nm3242924']","['Grigoriy Gyardushyan', 'Nikolay Shcherbakov']"
tt1012757,Loins of Punjab Presents,2007,88,"Comedy,Music",Comedy,7.1,813,nm1054473,Manish Acharya,"['nm1054473', 'nm1474596']","['Manish Acharya', 'Anuvab Pal']"
tt0985636,Laaga Chunari Mein Daag: Journey of a Woman,2007,122,"Drama,Family,Romance",Drama,5.4,2795,nm1224879,Pradeep Sarkar,"['nm0159147', 'nm1001562']","['Aditya Chopra', 'Rekha Nigam']"
tt0982944,Unnale Unnale,2007,147,Drama,Drama,7.2,863,nm1019477,Jeeva,['nm1019477'],['Jeeva']
tt1205918,Seamstresses,2007,95,Drama,Drama,7.2,537,nm0865378,Lyudmil Todorov,['nm0865378'],['Lyudmil Todorov']
tt0985597,One Hundred Nails,2007,92,Drama,Drama,6.4,794,nm0647438,Ermanno Olmi,['nm0647438'],['Ermanno Olmi']
tt1010415,Lolita's Club,2007,100,Drama,Drama,4.5,561,nm0033005,Vicente Aranda,"['nm0033005', 'nm0545115']","['Vicente Aranda', 'Juan Marsé']"
